sesion,zona,clase,tiene_mina,parche_x,parche_y,proba,proba_concuota
6,MINA_7CM_1,Fondo,0,0,704,0.02095341798849404,0.016214797948487104
6,MINA_7CM_1,Fondo,0,64,704,0.014458254026249052,0.00841350294649601
6,MINA_7CM_1,Fondo,0,128,704,0.0023295470396988093,0.0027595338004175575
6,MINA_7CM_1,Fondo,0,192,704,0.00403121771523729,0.0037870441214181484
6,MINA_7CM_1,Fondo,0,256,704,0.31248256117105483,0.4585812881588936
6,MINA_7CM_1,Fondo,0,320,704,0.9741203963756562,0.9851798772811889
6,MINA_7CM_1,Fondo,0,384,704,0.943934041261673,0.9394457221031189
6,MINA_7CM_1,Fondo,0,448,704,0.03735656258650124,0.06532566472887993
6,MINA_7CM_1,Fondo,0,512,704,0.06491031339392066,0.13487495984882117
6,MINA_7CM_1,Fondo,0,576,704,0.04647435150109232,0.11885996256023645
6,MINA_7CM_1,Fondo,0,640,704,0.0656020230613649,0.04202947663143277
6,MINA_7CM_1,Fondo,0,704,704,0.0021964281651889904,0.005211623758077622
6,MINA_7CM_1,Fondo,0,768,704,0.0057799166301265355,0.002313691860763356
6,MINA_7CM_1,Fondo,0,832,704,0.005386610073037446,0.007706482405774295
6,MINA_7CM_1,Fondo,0,896,704,0.003717648779274896,0.002067993924720213
6,MINA_7CM_1,Fondo,0,960,704,0.008832977386191487,0.01938829554710537
6,MINA_7CM_1,Fondo,0,1024,704,0.0025350893032737077,0.003297530091367662
6,MINA_7CM_1,Fondo,0,1088,704,0.0008290670797578059,0.0029645047499798237
6,MINA_7CM_2,Fondo,0,64,0,0.0014857263100566342,0.001983514882158488
6,MINA_7CM_2,Fondo,0,128,0,0.021262152353301644,0.008440818591043352
6,MINA_7CM_2,Fondo,0,192,0,0.01534089355263859,0.004385961114894599
6,MINA_7CM_2,Fondo,0,256,0,0.011638069804757834,0.009784298262093215
6,MINA_7CM_2,Fondo,0,320,0,0.00893838652409613,0.004249036824330687
6,MINA_7CM_2,Fondo,0,384,0,0.008010429341811686,0.009505211311625317
6,MINA_7CM_2,Fondo,0,448,0,0.025603940128348768,0.057863445533439514
6,MINA_7CM_2,Fondo,0,512,0,0.0023810864484403284,0.008294507651589811
6,MINA_7CM_2,Fondo,0,576,0,0.00125505076139234,0.0034338037366978824
6,MINA_7CM_2,Fondo,0,640,0,0.0038046157802455126,0.0035882426891475916
6,MINA_7CM_2,Fondo,0,704,0,0.0040987467742525045,0.0029659496736712753
6,MINA_7CM_2,Fondo,0,768,0,0.018479065503925085,0.00423973206197843
6,MINA_7CM_2,Fondo,0,832,0,0.008825274417176843,0.002544764082995243
6,MINA_7CM_2,Fondo,0,896,0,0.006668456993065774,0.004451220633927733
6,MINA_7CM_2,Fondo,0,960,0,0.00387842592317611,0.004186380439205095
6,MINA_7CM_2,Fondo,0,1024,0,0.003620191477239132,0.005476516322232783
6,MINA_7CM_2,Fondo,0,1088,0,0.016175335645675658,0.00902689709328115
6,MINA_7CM_2,Fondo,0,64,64,0.019231134094297886,0.006385880906600505
6,MINA_7CM_2,Fondo,0,128,64,0.10323610436171293,0.02663764776661992
6,MINA_7CM_2,Fondo,0,192,64,0.1387538218870759,0.12489477582275868
6,MINA_7CM_2,Fondo,0,256,64,0.08809481021016836,0.2622608542442322
6,MINA_7CM_2,Fondo,0,320,64,0.08469375651329755,0.1524986419826746
6,MINA_7CM_2,Botella,0,384,64,0.060674096923321486,0.1969110205769539
6,MINA_7CM_2,Botella,0,448,64,0.05888532754033804,0.2261118471622467
6,MINA_7CM_2,Botella,0,512,64,0.0160876109264791,0.06094793975353241
6,MINA_7CM_2,Botella,0,576,64,0.019855831004679202,0.028725091088563203
6,MINA_7CM_2,Botella,0,640,64,0.01448426921851933,0.009711571445222944
6,MINA_7CM_2,Fondo,0,704,64,0.02020141980610788,0.012420915788970888
6,MINA_7CM_2,Fondo,0,768,64,0.017855677334591747,0.006541634118184448
6,MINA_7CM_2,Fondo,0,832,64,0.016890638694167136,0.011765576410107314
6,MINA_7CM_2,Fondo,0,896,64,0.030419259518384933,0.02565759913995862
6,MINA_7CM_2,Fondo,0,960,64,0.01233511851169169,0.01077647270867601
6,MINA_7CM_2,Fondo,0,1024,64,0.011745831137523055,0.020953988039400427
6,MINA_7CM_2,Fondo,0,1088,64,0.00523597359424457,0.003938471642322838
6,MINA_7CM_2,Fondo,0,0,128,0.15920666754245758,0.02312816007761285
6,MINA_7CM_2,Fondo,0,64,128,0.11812099274247885,0.011597049934789539
6,MINA_7CM_2,Fondo,0,128,128,0.01784016448073089,0.006254126035491936
6,MINA_7CM_2,Fondo,0,192,128,0.03157226834446192,0.012685554148629308
6,MINA_7CM_2,Fondo,0,256,128,0.057813418190926315,0.09319970514625311
6,MINA_7CM_2,Fondo,0,320,128,0.14120934903621674,0.611908295750618
6,MINA_7CM_2,Fondo,0,384,128,0.12645744094625117,0.5889940798282624
6,MINA_7CM_2,Fondo,0,448,128,0.03023491846397519,0.1414947085082531
6,MINA_7CM_2,Fondo,0,512,128,0.02440869468264282,0.02602086034603417
6,MINA_7CM_2,Fondo,0,576,128,0.19134222716093063,0.1163500726222992
6,MINA_7CM_2,Fondo,0,640,128,0.289480347558856,0.1985544390976429
6,MINA_7CM_2,Fondo,0,704,128,0.25133293867111206,0.10731623340398073
6,MINA_7CM_2,Fondo,0,768,128,0.06619865912944078,0.037683339323848486
6,MINA_7CM_2,Fondo,0,832,128,0.009737331047654152,0.00835642715683207
6,MINA_7CM_2,Fondo,0,896,128,0.00721236509270966,0.009339159936644137
6,MINA_7CM_2,Fondo,0,960,128,0.0291565153747797,0.014340745331719518
6,MINA_7CM_2,Fondo,0,1024,128,0.01177507268730551,0.02546021300368011
6,MINA_7CM_2,Fondo,0,1088,128,0.003574945474974811,0.011238123173825443
6,MINA_7CM_2,Fondo,0,0,192,0.11519941203296184,0.23933204989880325
6,MINA_7CM_2,Fondo,0,64,192,0.169767302274704,0.09986429922282695
6,MINA_7CM_2,Fondo,0,128,192,0.0117365051060915,0.005238275876035914
6,MINA_7CM_2,Fondo,0,192,192,0.020561584644019602,0.007178326696157455
6,MINA_7CM_2,Fondo,0,256,192,0.0033908225945197047,0.0021652388386428356
6,MINA_7CM_2,Fondo,0,320,192,0.002269448764855042,0.002093845407944173
6,MINA_7CM_2,Fondo,0,384,192,0.013143056537956,0.02413355226162821
6,MINA_7CM_2,Fondo,0,448,192,0.04682104410603642,0.017133120028302074
6,MINA_7CM_2,Fondo,0,512,192,0.012962897773832083,0.005977132613770664
6,MINA_7CM_2,Fondo,0,576,192,0.0456915486138314,0.015665625943802296
6,MINA_7CM_2,Fondo,0,640,192,0.2875386796891689,0.08565433043986559
6,MINA_7CM_2,Fondo,0,704,192,0.3010776337236166,0.10996765494346619
6,MINA_7CM_2,Fondo,0,768,192,0.1209968626499176,0.20060571953654288
6,MINA_7CM_2,Fondo,0,832,192,0.04010915630497038,0.18225885964930058
6,MINA_7CM_2,Fondo,0,896,192,0.008685423305723815,0.06137519590556621
6,MINA_7CM_2,Fondo,0,960,192,0.09249327331781387,0.045474405400455
6,MINA_7CM_2,Fondo,0,1024,192,0.019488988863304257,0.014053897722624243
6,MINA_7CM_2,Fondo,0,1088,192,0.009817505883984268,0.006428378005512059
6,MINA_7CM_2,Fondo,0,0,256,0.11373611651360989,0.08790162950754166
6,MINA_7CM_2,Fondo,0,64,256,0.06649969443678856,0.08588414210826159
6,MINA_7CM_2,Fondo,0,128,256,0.006739908747840672,0.010166397015564144
6,MINA_7CM_2,Fondo,0,192,256,0.02983130132779479,0.026089156488887967
6,MINA_7CM_2,Fondo,0,256,256,0.008034370350651443,0.0034834276884794235
6,MINA_7CM_2,Fondo,0,320,256,0.001938606344629079,0.001509151962818578
6,MINA_7CM_2,Fondo,0,384,256,0.003041372762527317,0.0009273479605326429
6,MINA_7CM_2,MAP,1,448,256,0.021642245771363377,0.003334580350201577
6,MINA_7CM_2,MAP,1,512,256,0.5473666936159134,0.7307487398386001
6,MINA_7CM_2,MAP,1,576,256,0.6189773455262184,0.8434040069580078
6,MINA_7CM_2,Fondo,0,640,256,0.19368460811674595,0.10164637267589569
6,MINA_7CM_2,Fondo,0,704,256,0.2146534115076065,0.1891630209982395
6,MINA_7CM_2,Fondo,0,768,256,0.1386832356452942,0.4150084137916565
6,MINA_7CM_2,Fondo,0,832,256,0.2707459533587098,0.8892591834068299
6,MINA_7CM_2,Fondo,0,896,256,0.21968842037022113,0.6578278005123138
6,MINA_7CM_2,Fondo,0,960,256,0.0632411353290081,0.09172518514096736
6,MINA_7CM_2,Fondo,0,1024,256,0.028813667013309896,0.02184908415656537
6,MINA_7CM_2,Fondo,0,1088,256,0.007603692077100277,0.006680274475365877
6,MINA_7CM_2,Fondo,0,0,320,0.004930134420283139,0.00246575212222524
6,MINA_7CM_2,Fondo,0,64,320,0.008959317347034812,0.003512598667293787
6,MINA_7CM_2,Piedra,0,128,320,0.014554210426285862,0.006727952393703163
6,MINA_7CM_2,Piedra,0,192,320,0.021986805275082587,0.012187674560118466
6,MINA_7CM_2,Fondo,0,256,320,0.032048807665705684,0.02078977385535836
6,MINA_7CM_2,Fondo,0,320,320,0.002101121089071967,0.0023020722845103593
6,MINA_7CM_2,Fondo,0,384,320,0.0036489404796157033,0.0022109611018095165
6,MINA_7CM_2,MAP,1,448,320,0.062193780578672885,0.07963243620470166
6,MINA_7CM_2,MAP,1,512,320,0.9134235978126526,0.9751393795013428
6,MINA_7CM_2,MAP,1,576,320,0.9717001259326935,0.9886797487735748
6,MINA_7CM_2,Fondo,0,640,320,0.22809612452983857,0.3457613866776228
6,MINA_7CM_2,Fondo,0,704,320,0.13248747400939465,0.2948950670659542
6,MINA_7CM_2,Fondo,0,768,320,0.23019989281892778,0.5108944445848465
6,MINA_7CM_2,Lata,0,832,320,0.244292002171278,0.6167955055832863
6,MINA_7CM_2,Lata,0,896,320,0.24688380882143973,0.4876750946044922
6,MINA_7CM_2,Lata,0,960,320,0.08475156733766198,0.12005011960864068
6,MINA_7CM_2,Lata,0,1024,320,0.03412582050077617,0.07492756098508835
6,MINA_7CM_2,Fondo,0,1088,320,0.01297205309383571,0.03610881776548922
6,MINA_7CM_2,Fondo,0,0,384,0.003682080761063844,0.002685547567671165
6,MINA_7CM_2,Fondo,0,64,384,0.0014140182727715,0.0031129646813496947
6,MINA_7CM_2,Piedra,0,128,384,0.001663810308673419,0.004192164668347686
6,MINA_7CM_2,Piedra,0,192,384,0.005510025471448898,0.0034934016177430747
6,MINA_7CM_2,Fondo,0,256,384,0.006992948590777814,0.008816323790233583
6,MINA_7CM_2,Fondo,0,320,384,0.0077715885359793905,0.013001372618600727
6,MINA_7CM_2,Fondo,0,384,384,0.010115695302374661,0.015048149274662137
6,MINA_7CM_2,MAP,1,448,384,0.08907665610313416,0.04900225587189198
6,MINA_7CM_2,MAP,1,512,384,0.7208112627267838,0.9009916841983795
6,MINA_7CM_2,MAP,1,576,384,0.8281508207321167,0.9384844958782196
6,MINA_7CM_2,Fondo,0,640,384,0.3357297800481319,0.40384645015001297
6,MINA_7CM_2,Fondo,0,704,384,0.39552154019474983,0.5249159455299377
6,MINA_7CM_2,Fondo,0,768,384,0.48362736999988554,0.5314252957701683
6,MINA_7CM_2,Lata,0,832,384,0.06421300563961267,0.11821034448221326
6,MINA_7CM_2,Lata,0,896,384,0.028323622792959212,0.01465741980355233
6,MINA_7CM_2,Lata,0,960,384,0.03167958287522197,0.014688693848438562
6,MINA_7CM_2,Lata,0,1024,384,0.02257698681205511,0.056210019439458844
6,MINA_7CM_2,Fondo,0,1088,384,0.02337457109242678,0.15045699551701547
6,MINA_7CM_2,Fondo,0,0,448,0.006662636948749423,0.004182595683960244
6,MINA_7CM_2,Fondo,0,64,448,0.008266100496985018,0.003778538602637127
6,MINA_7CM_2,Fondo,0,128,448,0.005090358480811119,0.0020475263823755085
6,MINA_7CM_2,Fondo,0,192,448,0.0025018627638928592,0.005586161918472499
6,MINA_7CM_2,Fondo,0,256,448,0.0026316490024328233,0.00415352889103815
6,MINA_7CM_2,Fondo,0,320,448,0.0017415982147213072,0.0028466835210565478
6,MINA_7CM_2,Fondo,0,384,448,0.001937025593360886,0.0021219281014055015
6,MINA_7CM_2,Fondo,0,448,448,0.02284754179418087,0.01830149374436587
6,MINA_7CM_2,Fondo,0,512,448,0.09593425150960684,0.05215704403817654
6,MINA_7CM_2,Fondo,0,576,448,0.3976652413606644,0.22016533613204955
6,MINA_7CM_2,Fondo,0,640,448,0.49464441984891894,0.7864281535148621
6,MINA_7CM_2,Fondo,0,704,448,0.42762966752052306,0.5034186825156212
6,MINA_7CM_2,Fondo,0,768,448,0.12022177493199707,0.20082916244864463
6,MINA_7CM_2,Fondo,0,832,448,0.037185560632497075,0.03127041684929281
6,MINA_7CM_2,Fondo,0,896,448,0.043288780562579635,0.03228715173900128
6,MINA_7CM_2,Fondo,0,960,448,0.015518251061439513,0.010750116454437375
6,MINA_7CM_2,Fondo,0,1024,448,0.01053737597540021,0.013834973890334367
6,MINA_7CM_2,Fondo,0,1088,448,0.03737023221328854,0.18943118192255498
6,MINA_7CM_2,Fondo,0,0,512,0.002308133104816079,0.0015979279298335314
6,MINA_7CM_2,Fondo,0,64,512,0.004317246284335852,0.003656522376695648
6,MINA_7CM_2,Fondo,0,128,512,0.0037566998973488806,0.004085026957909577
6,MINA_7CM_2,Fondo,0,192,512,0.0037856924696825444,0.014322499465197324
6,MINA_7CM_2,Fondo,0,256,512,0.007626279979012907,0.0037882420932874084
6,MINA_7CM_2,Fondo,0,320,512,0.0013595863041700796,0.0018616962246596814
6,MINA_7CM_2,Fondo,0,384,512,0.0015729624894447625,0.0018611523555591702
6,MINA_7CM_2,Fondo,0,448,512,0.0568647725507617,0.020556116523221136
6,MINA_7CM_2,Fondo,0,512,512,0.03969109887257218,0.22797093018889428
6,MINA_7CM_2,Fondo,0,576,512,0.021167093887925148,0.02985532358288765
6,MINA_7CM_2,Fondo,0,640,512,0.14086425565183164,0.1065098199993372
6,MINA_7CM_2,Fondo,0,704,512,0.5401147186756134,0.7021001100540161
6,MINA_7CM_2,Fondo,0,768,512,0.15431659147143365,0.387595958635211
6,MINA_7CM_2,Fondo,0,832,512,0.0759949367493391,0.12648204639554023
6,MINA_7CM_2,Fondo,0,896,512,0.27297079786658285,0.3356020137667656
6,MINA_7CM_2,Fondo,0,960,512,0.056981549598276615,0.03994356794282794
6,MINA_7CM_2,Fondo,0,1024,512,0.059540113620460036,0.029949081223458053
6,MINA_7CM_2,Fondo,0,1088,512,0.023518283083103598,0.05425991704687476
6,MINA_7CM_2,Fondo,0,0,576,0.0019489434896968305,0.0030112709675449876
6,MINA_7CM_2,Fondo,0,64,576,0.004324277240084484,0.01766277076676488
6,MINA_7CM_2,Fondo,0,128,576,0.002985707668995019,0.006851701741106808
6,MINA_7CM_2,Fondo,0,192,576,0.012562721967697144,0.008122173219453544
6,MINA_7CM_2,Fondo,0,256,576,0.009476988133974374,0.005854996130801737
6,MINA_7CM_2,Fondo,0,320,576,0.002430296881357208,0.0020454513374716043
6,MINA_7CM_2,Fondo,0,384,576,0.0026041698423796334,0.0026781732740346342
6,MINA_7CM_2,Fondo,0,448,576,0.018444085773080588,0.04859559005126357
6,MINA_7CM_2,Fondo,0,512,576,0.013924187095835806,0.0389335130341351
6,MINA_7CM_2,Fondo,0,576,576,0.011474450689274818,0.016983680753037335
6,MINA_7CM_2,Fondo,0,640,576,0.01978086680173874,0.035636184923350814
6,MINA_7CM_2,Fondo,0,704,576,0.1084433913230896,0.192575790733099
6,MINA_7CM_2,Fondo,0,768,576,0.06598078273236752,0.2331687368452549
6,MINA_7CM_2,Fondo,0,832,576,0.1683015739545226,0.5717375814914704
6,MINA_7CM_2,Fondo,0,896,576,0.2136251199990511,0.4514245554804802
6,MINA_7CM_2,Fondo,0,960,576,0.15296593979001044,0.18297727964818478
6,MINA_7CM_2,Fondo,0,1024,576,0.04523044619709253,0.046015337202697994
6,MINA_7CM_2,Fondo,0,1088,576,0.1440350042656064,0.31986982822418214
6,MINA_7CM_2,Fondo,0,0,640,0.0007474566446035169,0.0011512726108776406
6,MINA_7CM_2,Fondo,0,64,640,0.0019137628347380086,0.003011416661320254
6,MINA_7CM_2,Fondo,0,128,640,0.014840371743775903,0.0045889803790487346
6,MINA_7CM_2,Fondo,0,192,640,0.009073209296911956,0.010303119767922909
6,MINA_7CM_2,Fondo,0,256,640,0.035539922304451466,0.02415834879502654
6,MINA_7CM_2,Fondo,0,320,640,0.01627421276643872,0.008508069335948675
6,MINA_7CM_2,Fondo,0,384,640,0.011895041354000569,0.004478505055885762
6,MINA_7CM_2,Fondo,0,448,640,0.015566812176257373,0.007690078706946224
6,MINA_7CM_2,Fondo,0,512,640,0.004865634487941861,0.002498425228986889
6,MINA_7CM_2,Fondo,0,576,640,0.011376116564497352,0.009146450785920024
6,MINA_7CM_2,Fondo,0,640,640,0.010166183393448592,0.005358558392617852
6,MINA_7CM_2,Fondo,0,704,640,0.0295528803486377,0.016756381327286362
6,MINA_7CM_2,Fondo,0,768,640,0.01938567622564733,0.06916649667546153
6,MINA_7CM_2,Fondo,0,832,640,0.17265127450227738,0.4981607750058174
6,MINA_7CM_2,Fondo,0,896,640,0.29479022417217493,0.43645593225955964
6,MINA_7CM_2,Fondo,0,960,640,0.0260139693506062,0.03410021238960326
6,MINA_7CM_2,Fondo,0,1024,640,0.08101612022146583,0.08318861797451974
6,MINA_7CM_2,Fondo,0,1088,640,0.39343462735414503,0.3567767381668091
6,MINA_7CM_2,Fondo,0,0,704,0.0011838477512355894,0.00038588586903642863
6,MINA_7CM_2,Fondo,0,64,704,0.0030608099477831274,0.003407204564427957
6,MINA_7CM_2,Fondo,0,128,704,0.002593953988980502,0.005458756338339299
6,MINA_7CM_2,Fondo,0,192,704,0.5175900980830193,0.35732755027711394
6,MINA_7CM_2,Fondo,0,256,704,0.6967625737190246,0.7220804482698441
6,MINA_7CM_2,Fondo,0,320,704,0.015679505979642273,0.012006005086004735
6,MINA_7CM_2,Fondo,0,384,704,0.01158242099918425,0.0062792458455078306
6,MINA_7CM_2,Fondo,0,448,704,0.046870437636971476,0.17509757094085215
6,MINA_7CM_2,Fondo,0,512,704,0.041106355004012586,0.33722988069057463
6,MINA_7CM_2,Fondo,0,576,704,0.013235727441497147,0.024248480424284936
6,MINA_7CM_2,Fondo,0,640,704,0.005455057206563652,0.002841191121842712
6,MINA_7CM_2,Fondo,0,704,704,0.013472898863255978,0.017797928163781764
6,MINA_7CM_2,Fondo,0,768,704,0.008825446129776537,0.015597176644951105
